Player name,Position,Win,Loss,Earned run Average,Games played,Games Started,Complete Game,Shutout,Save,Save Opportunity,Innings pitched,hit,run,earned run,home run,Hit Batsmen,base on balls,Strikeouts,WHIP,AVG
B Sanches,P,13.0,7.0,3.75,195.0,2.0,0.0,0.0,0.0,5.0,235.0,209.0,112.0,98.0,36.0,11.0,122.0,204.0,1.41,0.237
J Grahe,P,22.0,30.0,4.41,187.0,39.0,1.0,0.0,45.0,45.0,400.1,451.0,223.0,196.0,27.0,26.0,182.0,204.0,1.58,0.287
C Resop,P,10.0,12.0,4.62,235.0,0.0,0.0,0.0,2.0,9.0,243.1,259.0,130.0,125.0,23.0,11.0,113.0,204.0,1.53,0.274
B O'Brien,P,29.0,25.0,2.63,64.0,54.0,36.0,4.0,0.0,0.0,432.0,391.0,172.0,126.0,3.0,11.0,159.0,204.0,1.27,0.249
B Castro,P,31.0,26.0,3.33,303.0,9.0,0.0,0.0,45.0,45.0,546.1,564.0,245.0,202.0,36.0,22.0,146.0,203.0,1.3,0.269
B Risley,P,15.0,13.0,3.98,157.0,1.0,0.0,0.0,1.0,1.0,221.1,180.0,106.0,98.0,31.0,6.0,101.0,203.0,1.27,0.225
J Karinchak,P,10.0,7.0,3.23,132.0,0.0,0.0,0.0,15.0,24.0,128.0,76.0,49.0,46.0,13.0,4.0,72.0,203.0,1.16,0.169
D Walker,P,25.0,31.0,3.52,74.0,62.0,40.0,5.0,0.0,0.0,481.0,485.0,238.0,188.0,6.0,20.0,142.0,203.0,1.3,0.266
S Green,P,10.0,12.0,4.37,264.0,0.0,0.0,0.0,2.0,11.0,269.2,276.0,144.0,131.0,13.0,24.0,133.0,203.0,1.52,0.266
J Presko,P,25.0,37.0,4.61,128.0,61.0,15.0,2.0,5.0,0.0,490.1,511.0,268.0,251.0,58.0,14.0,188.0,202.0,1.43,0.267
J Urrea,P,17.0,18.0,3.74,139.0,27.0,3.0,1.0,9.0,9.0,363.1,347.0,180.0,151.0,20.0,12.0,160.0,202.0,1.4,0.256
V Keen,P,42.0,44.0,4.11,165.0,81.0,41.0,1.0,6.0,0.0,748.1,828.0,393.0,342.0,56.0,14.0,248.0,202.0,1.44,0.287
E Caldwell,P,33.0,43.0,4.69,200.0,49.0,18.0,5.0,25.0,0.0,587.2,656.0,347.0,306.0,44.0,25.0,259.0,202.0,1.56,0.284
W Dickson,P,26.0,50.0,3.6,134.0,79.0,40.0,4.0,2.0,0.0,700.0,759.0,381.0,280.0,17.0,8.0,222.0,202.0,1.4,0.288
B Pulsipher,P,13.0,19.0,5.15,106.0,46.0,2.0,0.0,0.0,0.0,327.0,361.0,199.0,187.0,44.0,11.0,141.0,202.0,1.54,0.284
R Flores,P,11.0,5.0,4.61,350.0,3.0,0.0,0.0,4.0,12.0,250.0,290.0,146.0,128.0,29.0,15.0,106.0,202.0,1.58,0.292
J Romano,P,14.0,8.0,2.56,158.0,0.0,0.0,0.0,62.0,70.0,158.0,110.0,52.0,45.0,17.0,9.0,60.0,202.0,1.08,0.191
M Perisho,P,11.0,17.0,6.39,177.0,28.0,0.0,0.0,0.0,5.0,276.0,346.0,221.0,196.0,42.0,18.0,162.0,202.0,1.84,0.309
S Frock,P,15.0,23.0,3.23,63.0,37.0,20.0,3.0,3.0,0.0,343.0,348.0,191.0,123.0,9.0,11.0,113.0,202.0,1.34,0.274
B Trowbridge,P,13.0,13.0,3.95,116.0,25.0,4.0,1.0,5.0,0.0,330.1,324.0,164.0,145.0,25.0,5.0,156.0,201.0,1.45,0.26
L Drucke,P,18.0,15.0,2.9,53.0,40.0,21.0,0.0,1.0,0.0,317.0,282.0,125.0,102.0,4.0,19.0,137.0,201.0,1.32,0.243
V Olsen,P,30.0,26.0,3.4,112.0,60.0,23.0,7.0,2.0,0.0,516.0,547.0,226.0,195.0,18.0,4.0,192.0,201.0,1.43,0.271
M Cvengros,P,25.0,40.0,4.6,144.0,61.0,21.0,0.0,6.0,0.0,551.1,587.0,316.0,282.0,24.0,22.0,285.0,201.0,1.58,0.282
K Crick,P,9.0,11.0,3.56,194.0,0.0,0.0,0.0,2.0,12.0,187.1,139.0,88.0,74.0,15.0,22.0,109.0,201.0,1.32,0.205
R Monzant,P,16.0,21.0,4.38,106.0,32.0,8.0,1.0,1.0,0.0,316.2,330.0,176.0,154.0,42.0,11.0,134.0,201.0,1.47,0.273
R Moronta,P,10.0,11.0,3.02,175.0,0.0,0.0,0.0,3.0,16.0,170.0,112.0,62.0,57.0,15.0,5.0,91.0,200.0,1.19,0.184
W Suero,P,14.0,13.0,4.61,185.0,0.0,0.0,0.0,1.0,10.0,185.1,172.0,101.0,95.0,21.0,14.0,66.0,200.0,1.28,0.246
J Lindblom,P,7.0,12.0,4.78,134.0,16.0,0.0,0.0,1.0,5.0,209.0,205.0,114.0,111.0,29.0,13.0,87.0,200.0,1.4,0.257
E Stack,P,26.0,24.0,3.52,102.0,60.0,24.0,3.0,2.0,0.0,491.0,469.0,259.0,192.0,14.0,22.0,188.0,200.0,1.34,0.258
J Kirby,P,18.0,50.0,4.09,75.0,75.0,68.0,1.0,0.0,0.0,611.1,640.0,451.0,278.0,13.0,5.0,258.0,200.0,1.47,1.039
A Plutko,P,14.0,14.0,5.39,88.0,37.0,0.0,0.0,3.0,6.0,273.2,293.0,167.0,164.0,66.0,9.0,85.0,200.0,1.38,0.273
R Brasier,P,6.0,8.0,4.26,210.0,1.0,0.0,0.0,8.0,21.0,198.2,183.0,104.0,94.0,25.0,5.0,62.0,200.0,1.23,0.246
J Strohmayer,P,11.0,9.0,4.47,142.0,17.0,2.0,0.0,4.0,7.0,312.1,329.0,173.0,155.0,35.0,8.0,128.0,200.0,1.46,0.272
R Garcia,P,17.0,16.0,4.84,95.0,37.0,1.0,1.0,5.0,5.0,312.2,318.0,179.0,168.0,50.0,17.0,104.0,200.0,1.35,0.27
D Powell,P,11.0,22.0,4.95,207.0,23.0,0.0,0.0,3.0,3.0,339.2,360.0,201.0,187.0,35.0,12.0,159.0,199.0,1.53,0.279
V Chulk,P,8.0,15.0,4.51,259.0,0.0,0.0,0.0,2.0,14.0,285.1,292.0,151.0,143.0,31.0,9.0,112.0,199.0,1.42,0.265
D Burns,CF,25.0,27.0,3.07,58.0,53.0,47.0,1.0,0.0,0.0,460.1,473.0,304.0,157.0,15.0,80.0,0.0,199.0,1.2,
I Krol,P,8.0,6.0,4.49,243.0,0.0,0.0,0.0,1.0,8.0,208.2,229.0,117.0,104.0,29.0,11.0,81.0,196.0,1.49,0.279
D Law,P,12.0,8.0,4.17,194.0,4.0,0.0,0.0,10.0,15.0,202.2,206.0,103.0,94.0,23.0,8.0,87.0,196.0,1.45,0.261
A Kittredge,P,16.0,7.0,3.68,167.0,15.0,0.0,0.0,14.0,18.0,203.0,196.0,93.0,83.0,27.0,6.0,54.0,196.0,1.23,0.252
B Hooper,P,40.0,41.0,4.8,194.0,57.0,16.0,0.0,25.0,0.0,620.2,640.0,377.0,331.0,50.0,11.0,280.0,196.0,1.48,0.268
A Wojciechowski,P,9.0,15.0,5.93,58.0,35.0,0.0,0.0,0.0,0.0,202.0,222.0,138.0,133.0,45.0,16.0,72.0,195.0,1.46,0.277
M Knudson,P,24.0,29.0,4.72,121.0,59.0,6.0,2.0,0.0,0.0,482.0,563.0,279.0,253.0,61.0,8.0,128.0,195.0,1.43,0.291
B Jacobson,P,22.0,46.0,3.19,88.0,70.0,53.0,1.0,0.0,0.0,612.1,618.0,317.0,217.0,11.0,12.0,148.0,195.0,1.25,0.264
C Dean,P,30.0,46.0,5.08,162.0,68.0,23.0,1.0,9.0,0.0,685.2,781.0,456.0,387.0,52.0,1.0,323.0,195.0,1.61,0.288
J Sowders,P,25.0,32.0,4.29,65.0,60.0,48.0,1.0,1.0,0.0,497.0,573.0,427.0,237.0,12.0,18.0,271.0,195.0,1.7,0.278
D Sisk,P,22.0,20.0,3.27,332.0,0.0,0.0,0.0,33.0,33.0,523.1,527.0,238.0,190.0,15.0,20.0,267.0,195.0,1.52,0.268
K Cloude,P,16.0,16.0,6.56,71.0,45.0,0.0,0.0,1.0,3.0,278.2,334.0,215.0,203.0,47.0,11.0,152.0,195.0,1.74,0.297
P Fry,P,7.0,16.0,4.82,188.0,0.0,0.0,0.0,7.0,16.0,177.1,157.0,110.0,95.0,15.0,17.0,97.0,194.0,1.43,0.235
J Todd,P,25.0,23.0,4.23,270.0,8.0,0.0,0.0,24.0,24.0,511.0,541.0,283.0,240.0,34.0,16.0,239.0,194.0,1.53,0.277
J York,P,16.0,17.0,3.79,174.0,4.0,0.0,0.0,10.0,16.0,285.0,290.0,131.0,120.0,19.0,12.0,132.0,194.0,1.48,0.264
L Fette,P,41.0,40.0,3.15,109.0,97.0,51.0,14.0,1.0,0.0,691.0,658.0,283.0,242.0,24.0,11.0,248.0,194.0,1.31,0.253
D Kirkwood,P,18.0,23.0,4.37,120.0,37.0,7.0,0.0,8.0,8.0,374.2,409.0,212.0,182.0,30.0,2.0,135.0,194.0,1.45,0.284
B Locke,P,16.0,15.0,4.02,165.0,23.0,2.0,2.0,10.0,0.0,416.2,432.0,209.0,186.0,40.0,9.0,165.0,194.0,1.43,0.269
A Devine,P,26.0,22.0,4.18,217.0,12.0,0.0,0.0,31.0,32.0,387.1,455.0,199.0,180.0,34.0,11.0,135.0,194.0,1.52,0.296
L Allen,P,8.0,25.0,4.69,159.0,19.0,0.0,0.0,22.0,28.0,297.1,291.0,183.0,155.0,19.0,11.0,196.0,194.0,1.64,0.258
M Morin,P,12.0,11.0,4.57,241.0,0.0,0.0,0.0,2.0,7.0,228.2,221.0,129.0,116.0,21.0,11.0,60.0,194.0,1.23,0.255
Z Wilson,P,52.0,44.0,4.03,119.0,105.0,83.0,3.0,1.0,0.0,874.0,1042.0,561.0,391.0,26.0,28.0,266.0,194.0,1.5,0.293
N Maddox,P,43.0,20.0,2.29,93.0,72.0,47.0,9.0,1.0,0.0,605.1,487.0,209.0,154.0,7.0,35.0,170.0,193.0,1.09,0.225
V Albury,P,18.0,17.0,4.11,101.0,37.0,6.0,1.0,1.0,1.0,372.2,338.0,194.0,170.0,36.0,12.0,220.0,193.0,1.5,0.247
F Cabrera,P,8.0,7.0,5.24,132.0,0.0,0.0,0.0,1.0,6.0,175.1,171.0,108.0,102.0,32.0,2.0,98.0,193.0,1.53,0.258
R Searage,P,11.0,13.0,3.5,254.0,0.0,0.0,0.0,11.0,11.0,287.2,267.0,120.0,112.0,22.0,3.0,137.0,193.0,1.4,0.249
G Leverett,P,29.0,34.0,4.52,122.0,77.0,33.0,4.0,6.0,0.0,637.0,725.0,375.0,320.0,25.0,17.0,221.0,193.0,1.49,0.291
B Schultz,P,15.0,9.0,3.68,168.0,3.0,0.0,0.0,12.0,12.0,240.0,232.0,108.0,98.0,21.0,0.0,88.0,193.0,1.33,0.257
L Tietje,P,22.0,41.0,5.11,105.0,65.0,22.0,3.0,0.0,0.0,512.2,560.0,323.0,291.0,45.0,6.0,282.0,193.0,1.64,0.279
G Olson,P,14.0,22.0,6.26,104.0,44.0,0.0,0.0,1.0,1.0,287.2,336.0,205.0,200.0,46.0,14.0,143.0,193.0,1.67,0.291
J Steele,P,8.0,11.0,3.41,45.0,34.0,0.0,0.0,0.0,0.0,182.0,164.0,82.0,69.0,20.0,8.0,78.0,193.0,1.33,0.238
B Hawke,P,32.0,31.0,4.98,76.0,66.0,49.0,2.0,3.0,0.0,533.2,629.0,417.0,295.0,19.0,29.0,234.0,193.0,1.62,0.286
S Consuegra,P,51.0,32.0,3.37,248.0,71.0,24.0,5.0,26.0,0.0,809.1,811.0,346.0,303.0,43.0,6.0,246.0,193.0,1.31,0.262
R Gardner,P,14.0,18.0,4.35,109.0,42.0,4.0,0.0,2.0,3.0,331.0,345.0,180.0,160.0,35.0,4.0,133.0,193.0,1.44,0.269
J Cascarella,P,27.0,48.0,4.84,143.0,54.0,20.0,3.0,8.0,0.0,540.2,602.0,329.0,291.0,25.0,10.0,267.0,192.0,1.61,0.287
J Cabrera,P,19.0,17.0,4.95,198.0,11.0,0.0,0.0,4.0,13.0,271.0,291.0,161.0,149.0,42.0,14.0,94.0,192.0,1.42,0.278
E Yingling,P,25.0,34.0,3.22,94.0,61.0,31.0,5.0,0.0,0.0,568.0,611.0,280.0,203.0,19.0,10.0,141.0,192.0,1.32,0.28
G Schott,P,28.0,41.0,3.72,136.0,61.0,24.0,3.0,4.0,0.0,587.1,590.0,296.0,243.0,22.0,9.0,222.0,192.0,1.38,0.261
B Hennessey,P,17.0,23.0,4.69,148.0,44.0,1.0,0.0,20.0,26.0,360.2,390.0,201.0,188.0,44.0,18.0,147.0,192.0,1.49,0.278
J Innis,P,10.0,20.0,3.05,288.0,1.0,0.0,0.0,5.0,5.0,360.0,337.0,141.0,122.0,22.0,15.0,121.0,192.0,1.27,0.253
S Rivera,P,13.0,15.0,4.29,249.0,0.0,0.0,0.0,4.0,16.0,279.1,296.0,145.0,133.0,17.0,11.0,126.0,192.0,1.51,0.274
C Welsh,P,22.0,31.0,4.45,122.0,75.0,8.0,3.0,0.0,0.0,537.2,591.0,297.0,266.0,52.0,15.0,189.0,192.0,1.45,0.282
J Simontacchi,P,26.0,17.0,5.09,96.0,53.0,1.0,0.0,1.0,3.0,355.2,399.0,213.0,201.0,57.0,15.0,125.0,191.0,1.47,0.288
K Allard,P,9.0,23.0,6.07,65.0,35.0,0.0,0.0,1.0,1.0,232.2,251.0,164.0,157.0,48.0,9.0,80.0,191.0,1.42,0.269
P Walker,P,20.0,14.0,4.48,144.0,31.0,0.0,0.0,4.0,7.0,339.1,362.0,181.0,169.0,48.0,7.0,133.0,191.0,1.46,0.275
H Bell,P,32.0,34.0,3.69,221.0,47.0,14.0,1.0,24.0,0.0,663.1,743.0,340.0,272.0,34.0,16.0,143.0,191.0,1.34,0.285
T Rainey,P,5.0,10.0,5.44,147.0,0.0,0.0,0.0,15.0,26.0,137.1,108.0,90.0,83.0,25.0,8.0,95.0,191.0,1.48,0.214
J Stuper,P,32.0,28.0,3.96,111.0,76.0,9.0,1.0,1.0,1.0,495.0,528.0,249.0,218.0,35.0,4.0,183.0,191.0,1.44,0.277
B Thompson,P,21.0,21.0,4.46,201.0,32.0,0.0,0.0,1.0,3.0,405.1,443.0,220.0,201.0,49.0,33.0,121.0,190.0,1.39,0.28
R Phelps,P,33.0,35.0,4.93,126.0,80.0,24.0,4.0,1.0,0.0,602.0,700.0,375.0,330.0,48.0,15.0,220.0,190.0,1.53,0.294
A Pruitt,P,12.0,10.0,4.7,112.0,11.0,0.0,0.0,6.0,10.0,262.1,277.0,150.0,137.0,38.0,8.0,59.0,190.0,1.28,0.269
R Arocha,P,18.0,17.0,4.11,124.0,36.0,2.0,1.0,11.0,11.0,331.0,363.0,169.0,151.0,37.0,11.0,75.0,190.0,1.32,0.282
P Combs,P,17.0,17.0,4.22,56.0,54.0,5.0,3.0,0.0,0.0,305.0,299.0,157.0,143.0,21.0,6.0,147.0,190.0,1.46,0.257
B Seay,P,11.0,6.0,4.16,261.0,0.0,0.0,0.0,1.0,9.0,223.0,216.0,105.0,103.0,17.0,13.0,90.0,190.0,1.37,0.258
S Valdez,P,12.0,20.0,5.06,116.0,31.0,1.0,0.0,0.0,0.0,302.2,332.0,194.0,170.0,46.0,5.0,109.0,190.0,1.46,0.279
R Wortham,P,21.0,23.0,4.89,84.0,51.0,7.0,0.0,1.0,1.0,355.0,359.0,224.0,193.0,26.0,6.0,182.0,189.0,1.52,0.267
A Alzolay,P,9.0,16.0,4.48,45.0,27.0,0.0,0.0,1.0,1.0,172.2,146.0,89.0,86.0,31.0,8.0,58.0,189.0,1.18,0.227
R Romanick,P,31.0,29.0,4.24,82.0,82.0,15.0,4.0,0.0,0.0,531.0,574.0,276.0,250.0,65.0,8.0,167.0,189.0,1.4,0.279
B Laxton,P,3.0,10.0,4.73,121.0,4.0,0.0,0.0,5.0,5.0,243.1,212.0,144.0,128.0,34.0,15.0,158.0,189.0,1.52,0.236
R Starr,P,37.0,35.0,3.53,138.0,88.0,35.0,9.0,4.0,0.0,699.0,670.0,302.0,274.0,33.0,13.0,279.0,189.0,1.36,0.255
Z Day,P,21.0,27.0,4.66,86.0,60.0,2.0,2.0,1.0,3.0,372.2,389.0,207.0,193.0,35.0,19.0,172.0,189.0,1.51,0.27
C Smith,P,11.0,11.0,3.84,34.0,34.0,1.0,0.0,0.0,0.0,210.2,200.0,100.0,90.0,16.0,9.0,89.0,189.0,1.37,0.255
H Behrman,P,24.0,17.0,4.36,174.0,27.0,5.0,2.0,19.0,0.0,429.2,340.0,245.0,208.0,31.0,7.0,228.0,189.0,1.32,0.207
F Sullivan,P,16.0,35.0,4.2,51.0,51.0,51.0,2.0,0.0,0.0,441.0,496.0,328.0,206.0,15.0,20.0,96.0,189.0,1.34,0.268
C Meredith,P,14.0,14.0,3.62,286.0,0.0,0.0,0.0,1.0,18.0,283.1,300.0,125.0,114.0,24.0,12.0,80.0,189.0,1.34,0.276
P Munro,P,13.0,19.0,4.88,120.0,40.0,0.0,0.0,0.0,2.0,315.1,380.0,186.0,171.0,31.0,23.0,114.0,189.0,1.57,0.304
E Sprague,P,17.0,23.0,3.82,198.0,23.0,3.0,0.0,9.0,14.0,408.0,406.0,207.0,173.0,27.0,17.0,206.0,188.0,1.5,0.263
B Bray,P,13.0,12.0,3.74,258.0,0.0,0.0,0.0,3.0,13.0,197.1,185.0,90.0,82.0,19.0,4.0,88.0,188.0,1.38,0.247
P Reuschel,P,16.0,16.0,4.51,198.0,9.0,1.0,0.0,13.0,13.0,393.0,440.0,211.0,197.0,38.0,5.0,132.0,188.0,1.46,0.286
M Pieretti,P,30.0,38.0,4.53,194.0,68.0,21.0,4.0,8.0,0.0,673.2,713.0,397.0,339.0,34.0,5.0,321.0,188.0,1.53,0.272
P Hennigan,P,17.0,14.0,4.26,176.0,2.0,0.0,0.0,26.0,31.0,280.2,267.0,135.0,133.0,34.0,11.0,133.0,188.0,1.43,0.257
B Muffett,P,16.0,23.0,4.33,125.0,32.0,7.0,1.0,15.0,0.0,376.1,407.0,213.0,181.0,38.0,12.0,132.0,188.0,1.43,0.277
E Brame,P,52.0,37.0,4.76,142.0,91.0,62.0,3.0,1.0,0.0,791.2,946.0,492.0,419.0,63.0,6.0,232.0,188.0,1.49,0.298
A Hansen,P,23.0,30.0,4.22,270.0,39.0,8.0,0.0,16.0,0.0,618.2,627.0,328.0,290.0,53.0,11.0,246.0,188.0,1.41,0.263
B McLaughlin,P,10.0,20.0,4.49,156.0,21.0,5.0,2.0,9.0,9.0,313.0,335.0,186.0,156.0,22.0,14.0,123.0,188.0,1.46,0.275
A McKain,P,26.0,21.0,4.26,165.0,34.0,8.0,1.0,16.0,0.0,486.1,529.0,270.0,230.0,26.0,3.0,208.0,188.0,1.52,0.275
P Underwood,P,13.0,18.0,4.43,113.0,34.0,3.0,0.0,8.0,8.0,343.2,366.0,191.0,169.0,47.0,4.0,92.0,188.0,1.33,0.272
J Snyder,P,19.0,24.0,6.01,63.0,62.0,2.0,0.0,0.0,0.0,342.2,410.0,247.0,229.0,49.0,17.0,149.0,188.0,1.63,0.299
C Chech,P,33.0,30.0,2.52,94.0,63.0,45.0,6.0,3.0,0.0,606.0,602.0,273.0,170.0,10.0,29.0,162.0,187.0,1.26,0.263
B Chakales,P,15.0,25.0,4.54,171.0,23.0,3.0,1.0,10.0,0.0,420.1,445.0,246.0,212.0,31.0,7.0,225.0,187.0,1.59,0.277
P Filson,P,15.0,18.0,4.18,148.0,34.0,1.0,0.0,4.0,4.0,391.2,398.0,198.0,182.0,51.0,8.0,150.0,187.0,1.4,0.26
W Crowe,P,10.0,20.0,5.29,90.0,29.0,0.0,0.0,4.0,10.0,202.1,208.0,128.0,119.0,38.0,10.0,104.0,187.0,1.54,0.265
K Quackenbush,P,13.0,15.0,4.41,204.0,0.0,0.0,0.0,8.0,11.0,208.0,197.0,105.0,102.0,24.0,4.0,82.0,187.0,1.34,0.249
G Hoffman,P,17.0,17.0,4.25,137.0,31.0,1.0,0.0,3.0,3.0,339.0,356.0,169.0,160.0,33.0,8.0,128.0,187.0,1.43,0.275
D Davis,P,16.0,21.0,3.78,40.0,39.0,33.0,2.0,0.0,0.0,323.2,356.0,207.0,136.0,5.0,14.0,71.0,186.0,1.32,0.452
A Miranda,P,13.0,9.0,4.72,44.0,40.0,1.0,0.0,0.0,0.0,223.0,193.0,122.0,117.0,49.0,5.0,85.0,186.0,1.25,0.232
D Hale,P,13.0,12.0,4.44,118.0,23.0,0.0,0.0,3.0,4.0,273.2,307.0,145.0,135.0,32.0,8.0,87.0,186.0,1.44,0.281
T Fox,P,29.0,19.0,2.99,248.0,0.0,0.0,0.0,59.0,0.0,397.0,379.0,149.0,132.0,34.0,12.0,124.0,185.0,1.27,0.254
M Proly,P,22.0,29.0,3.23,267.0,18.0,2.0,0.0,22.0,22.0,545.2,531.0,229.0,196.0,33.0,8.0,195.0,185.0,1.33,0.261
A Stout,P,20.0,20.0,4.54,180.0,29.0,8.0,0.0,11.0,0.0,457.2,546.0,270.0,231.0,28.0,13.0,177.0,185.0,1.58,0.299
H Bithorn,P,34.0,31.0,3.25,105.0,53.0,30.0,8.0,5.0,0.0,509.2,517.0,210.0,184.0,21.0,2.0,171.0,185.0,1.35,0.268
D Daub,P,45.0,52.0,4.75,126.0,103.0,74.0,0.0,0.0,0.0,899.1,1065.0,654.0,475.0,26.0,54.0,327.0,185.0,1.55,0.291
R Bauer,P,11.0,14.0,4.51,187.0,10.0,0.0,0.0,3.0,12.0,317.0,322.0,179.0,159.0,35.0,17.0,121.0,185.0,1.4,0.266
J Faria,P,9.0,9.0,4.7,72.0,29.0,0.0,0.0,0.0,0.0,203.0,198.0,110.0,106.0,30.0,11.0,89.0,185.0,1.41,0.255
D Beard,P,19.0,20.0,4.7,172.0,3.0,0.0,0.0,30.0,30.0,275.2,274.0,163.0,144.0,37.0,10.0,124.0,185.0,1.44,0.261
R Helsley,P,18.0,7.0,2.98,143.0,0.0,0.0,0.0,22.0,32.0,163.1,114.0,58.0,54.0,18.0,1.0,68.0,185.0,1.11,0.194
M Stuart,P,23.0,17.0,4.65,196.0,31.0,7.0,0.0,15.0,0.0,485.2,544.0,300.0,251.0,37.0,14.0,256.0,185.0,1.65,0.289
B Raley,P,4.0,8.0,4.6,155.0,5.0,0.0,0.0,9.0,15.0,162.1,137.0,93.0,83.0,21.0,15.0,56.0,185.0,1.19,0.224
N Goody,P,4.0,8.0,4.19,158.0,1.0,0.0,0.0,1.0,4.0,152.2,134.0,77.0,71.0,28.0,6.0,70.0,184.0,1.34,0.231
B Mitchell,P,20.0,23.0,3.18,45.0,44.0,40.0,2.0,0.0,0.0,381.2,440.0,267.0,135.0,1.0,73.0,0.0,184.0,1.34,
C Zachary,P,10.0,29.0,4.57,108.0,40.0,1.0,1.0,2.0,4.0,321.1,344.0,183.0,163.0,22.0,11.0,122.0,184.0,1.45,0.275
B Medders,P,16.0,7.0,3.61,210.0,0.0,0.0,0.0,1.0,7.0,234.2,233.0,108.0,94.0,27.0,9.0,104.0,175.0,1.44,0.261
A Young,P,12.0,16.0,4.54,98.0,25.0,0.0,0.0,0.0,4.0,210.0,217.0,124.0,106.0,37.0,9.0,80.0,175.0,1.41,0.265
B Metzger,P,18.0,9.0,3.74,191.0,1.0,0.0,0.0,23.0,23.0,293.1,289.0,133.0,122.0,23.0,6.0,140.0,175.0,1.46,0.262
J Hicks,P,8.0,12.0,4.17,149.0,8.0,0.0,0.0,20.0,30.0,179.0,129.0,85.0,83.0,9.0,16.0,105.0,175.0,1.31,0.201
M Matthews,P,14.0,10.0,4.54,230.0,10.0,0.0,0.0,1.0,8.0,243.2,237.0,129.0,123.0,29.0,13.0,121.0,175.0,1.47,0.259
J Hetki,P,18.0,26.0,4.39,214.0,23.0,8.0,0.0,13.0,0.0,525.1,557.0,289.0,256.0,42.0,6.0,185.0,175.0,1.41,0.272
M Koplove,P,15.0,7.0,3.82,222.0,0.0,0.0,0.0,2.0,10.0,254.2,231.0,120.0,108.0,19.0,19.0,103.0,175.0,1.31,0.246
C Willoughby,P,38.0,58.0,5.85,219.0,102.0,33.0,4.0,9.0,0.0,841.1,1111.0,632.0,547.0,56.0,18.0,406.0,175.0,1.8,0.326
D Purcey,P,7.0,13.0,4.98,111.0,21.0,1.0,0.0,1.0,1.0,206.0,199.0,120.0,114.0,22.0,7.0,118.0,174.0,1.54,0.254
D Mohorcic,P,16.0,21.0,3.49,254.0,0.0,0.0,0.0,33.0,33.0,363.2,378.0,163.0,141.0,37.0,21.0,99.0,174.0,1.31,0.272
J Sowers,P,18.0,30.0,5.18,72.0,71.0,2.0,2.0,0.0,0.0,400.0,444.0,242.0,230.0,49.0,12.0,132.0,174.0,1.44,0.283
J Tener,P,25.0,31.0,4.3,61.0,56.0,52.0,2.0,0.0,0.0,506.0,552.0,398.0,242.0,28.0,20.0,200.0,174.0,1.49,0.268
G Wagner,P,15.0,19.0,3.7,162.0,4.0,0.0,0.0,22.0,24.0,267.1,250.0,130.0,110.0,14.0,9.0,126.0,174.0,1.41,0.253
D Clarke,P,44.0,51.0,4.17,120.0,92.0,77.0,2.0,3.0,0.0,848.1,1061.0,608.0,393.0,24.0,34.0,191.0,174.0,1.48,0.302
B Rond?n,P,10.0,10.0,5.73,158.0,0.0,0.0,0.0,8.0,18.0,141.1,140.0,94.0,90.0,12.0,7.0,79.0,173.0,1.55,0.258
N LaMaster,P,19.0,27.0,5.82,71.0,42.0,11.0,2.0,4.0,0.0,295.1,352.0,203.0,191.0,32.0,5.0,116.0,173.0,1.58,0.295
J Slusarski,P,13.0,21.0,5.18,118.0,34.0,1.0,0.0,3.0,4.0,305.2,342.0,189.0,176.0,45.0,15.0,125.0,173.0,1.53,0.285
R Bleier,P,14.0,6.0,3.11,309.0,2.0,0.0,0.0,5.0,17.0,300.2,314.0,120.0,104.0,19.0,15.0,49.0,173.0,1.21,0.27
T Hilgendorf,P,19.0,14.0,3.04,184.0,6.0,2.0,0.0,14.0,19.0,313.2,303.0,124.0,106.0,25.0,7.0,127.0,173.0,1.37,0.255
D Winkler,P,9.0,5.0,3.98,182.0,0.0,0.0,0.0,2.0,8.0,158.1,122.0,78.0,70.0,19.0,16.0,80.0,173.0,1.28,0.21
S Olin,P,16.0,19.0,3.1,195.0,1.0,0.0,0.0,48.0,48.0,273.0,272.0,108.0,94.0,14.0,11.0,90.0,173.0,1.33,0.263
J Grzenda,P,14.0,13.0,4.0,219.0,3.0,0.0,0.0,14.0,19.0,308.0,323.0,150.0,137.0,20.0,10.0,120.0,173.0,1.44,0.277
J Diaz,P,4.0,7.0,4.02,173.0,0.0,0.0,0.0,1.0,10.0,168.0,155.0,82.0,75.0,24.0,4.0,66.0,172.0,1.32,0.244
H Greene,P,5.0,13.0,4.53,25.0,25.0,1.0,1.0,0.0,0.0,129.0,109.0,67.0,65.0,25.0,10.0,51.0,172.0,1.24,0.225
H Parker,P,15.0,21.0,3.85,124.0,30.0,1.0,0.0,12.0,13.0,315.1,315.0,151.0,135.0,24.0,6.0,128.0,172.0,1.4,0.259
J Miller,P,14.0,5.0,4.62,173.0,0.0,0.0,0.0,4.0,7.0,175.1,163.0,94.0,90.0,30.0,8.0,60.0,172.0,1.27,0.248
M Tejera,P,11.0,13.0,5.14,111.0,27.0,0.0,0.0,3.0,5.0,238.1,256.0,140.0,136.0,26.0,10.0,111.0,172.0,1.54,0.278
J Melendez,P,16.0,14.0,3.47,109.0,12.0,0.0,0.0,3.0,3.0,220.2,197.0,90.0,85.0,27.0,7.0,60.0,172.0,1.16,0.241
